id,business_name,address,street,place,area,postal_address,city,country,call,category
285,J Mann & Co Pvt Ltd,,Douglas Road,Workington,,,Harare,Zimbabwe,754 111,
286,L G Harrison,,Nelson Mandela Avenue,,,,Harare,Zimbabwe,728 638,
287,Manica Freight,,Coventry Rd,,,,Harare,Zimbabwe,251 919,
288,Matanuska Pvt Ltd,,1 Abercorn St,,,,Harare,Zimbabwe,884 457,
289,Mercy Corps,,24 Golden Stairs Rd,,,,Harare,Zimbabwe,303 844,
290,Munenzwa Bus Service,,Stand 132 Willowvale Rd,,,,Harare,Zimbabwe,665 169,
291,National Employment Council - Commercial,,9A J.M.N. Nkomo Street,,,Btwn Masotsha Ndlovu & Connaught Ave. Box 1076,Bulawayo,Zimbabwe,+263 772 278 092,
292,Rema Tip Top,,145 Kwame Nkrumah Avenue,,,,Harare,Zimbabwe,+263 4 707038,
293,Tandisburgarts,,,Zimbabweharare11029 Glenview 7 Harare,,,,,00263 773266950,
294,Terrier Services Pvt Ltd,,30 Anthony Avenue,Msasa,,,Harare,Zimbabwe,+263 4 446 911,
295,Tyre Weld T/A Tubeless Tyre Centre,,,,,,Caltex Bluff Hill Service Station,Zimbabwe,No Phone,
296,Windmill Fertilizers,,,,,Pvt Ltd P O Box 2208,Harare,Zimbabwe,497 688,
297,King Kold P/L,,Cnr hindhead ave,,,,Harare,Zimbabwe,04 498451 / 04 497044,
298,Mashonaland Holdings,,,,,Ltd P O Box 717,Harare,Zimbabwe,771 096,
299,Anther Enterprises P/L,,,707 Midlands Township,Waterfalls,,Harare,Zimbabwe,+263 4 614290,
300,Debwe & Partners Legal,,50 Jason Moyo Ave,"Office 613, Pockets Building, 6th Floor",,,Harare,Zimbabwe,772 886 / 775 588,
301,Interest Research Bureau,,12 Seventh Street,,,,Gweru,Zimbabwe,054 - 220165,
302,J&A Label Marketing P/L,,108 malvern rd,,waterfalls,,harare,Zimbabwe,576242,
304,Kageler Theresa B,,,5 kay Gardens,,,Harare,Zimbabwe,No Phone,
305,Maungwa Dr Lloyd,,7 Baines Ave/Cnr Harare Street,,,,Harare,Zimbabwe.,+263-4-708 327,
306,Munorurama P/L,,43 Boshoff Drive Graniteside,,,,Harare,Zimbabwe,751210,
307,Simbisa,,161 Fife Ave,,,,Harare,Zimbabwe,No Phone,
308,Bechr Filing Concepts P/L,,stand no. 8633; cnr willowvale rd/ 224th street; willowvale,industrial and farming complex; unit 8c,,,Harare,Zimbabwe,764408,
309,Beta Takesure,,109 Kilwinning Road Hatfield,,,,Harare,Zimbabwe,252 708,
310,Bon Marche Borrowdale,,,B'dale S/Centre Borrowdale,,,Harare,Zimbabwe,885 613,
311,DHL Express Gweru,,90 Main Street,,,,Gweru,Zimbabwe,+263 867 770 0120,
312,DHL Express Marondera,,,,,,Stand 38 The Green Marondera,Zimbabwe,+263 867 770 0120,
313,DHL Express Chitungwiza,,,,,,Chitungwiza Town Centre,Zimbabwe,+263 867 770 0120,
314,GMB Pension Fund,,64 G Silundika Avenue,,,,Harare,Zimbabwe,796 334,
315,Gova Maxman Dr,,142 Hebert Chitepo Avenue,,,,Harare,Zimbabwe,04-799884/5,
316,Idc,,,,,P.O.Box Cy 1431,Harare,Zimbabwe,(263) 470 69 71,
317,Kazzine Mine P/L,,Raleigh St Y,,,,Harare,Zimbabwe,780 090,
318,Khatri Bros Pvt Ltd,,29C Southey Ave,,,,Harare,Zimbabwe,722 524,
319,P G Mavros (Pvt) Ltd,,,,,P O Box Bw 290,Harare,Zimbabwe,860 131,
320,Saz,,,,,P.O.Box 2259,Harare,Zimbabwe,(263) 488 20 17,
321,T.I.G. Welding (Pvt) Ltd,,,,,,82 Lorriane dr Bluff Hill,Zimbabwe,+263 4 290 6266,
322,Tynserv Distributors (Pvt) Ltd,,28-40 Leopold Takawira Street,,,,Harare,Zimbabwe,04-770380,
323,Zimbabweyp,,,,,,Harare,Zimbabwe,+263 2060203,
325,DHL Express Victoria Falls,,,,,,Elephants Walk Complex,Zimbabwe,No Phone,
326,Fit-Well Garments,,17000 Sane Crescent Graniteside,,,,Harare,Zimbabwe,2638644140521,
327,FlP International,,,4 Southey Court,,,Southey Road Hillside Harare,Zimbabwe,772480231,
328,"Ministry of Health and Child Care, Government of Zimbabwe",,,,,,Harare,Zimbabwe,No Phone,
329,N M Customs Link P/L,,,108 Nelson Mandela,,,Harare,Zimbabwe,730 412,
330,Shift Organic Technologies,,,,,,Marondera,Zimbabwe,No Phone,
331,Ahmadiyya Muslim Mission,,,18 Smit Cres Eastlea,,,Harare,Zimbabwe,747 495,
332,Alcedo (DK) Art and Crafts,,,,,266 Adam Stander Rd. P O Box ct567,Victoria Falls,Zimbabwe,+263-013-41168,
333,Anglo American Corporation,,47 Broadlands Rd,,,,Harare,Zimbabwe,308 289,
334,B E S T Academy,,3Rd Flr Equity Hse 82 Rezende St,,,,Harare,Zimbabwe,773 097,
335,Callans Furniture,,(Pvt) Ltd 50 Cameron Street,,,,Harare,Zimbabwe,750 483,
336,Chikuhuhu Simba,,19 Chiremba Rd Hillside,,,,Harare,Zimbabwe,778 602,
337,Chisipite Veterinary Sur,,,,,,Std 303 Harare Dr The Grange,Zimbabwe,494 824,
338,Chivaura Audrey K K Dr,,,,,,Harare,Zimbabwe,732 258,
339,Coric Milos,,3Rd Flr Medical Cham 60 Baines Ave,,,,Harare,Zimbabwe,739 029,
340,Crush Security P/L,,,,,,Harare,Zimbabwe,791 572,
341,Dandaro Pharmacy Pvt Ltd,,Dandaro Clinic Borrowdale Rd,,,,Harare,Zimbabwe,851 192,
342,Dr L Gudza,,,2113 Section 6 Kambuzuma P O,,,Harare,Zimbabwe,229 583,
343,Dr Mhishi Wt Surgery,,,,,,Harare,Zimbabwe,793 955,
344,Green Light Safaris,,216 Cecil Hse Jason Moyo Ave Hre,,,,Harare,Zimbabwe,791 424,
346,Greyhound Coach Lines,,Roadport corner Robert Mugabe/5th street,,,,Harare,Zimbabwe,+263 4 761463,
347,Honeydew Farm P/L,,16 Greendale Ave,,,,Harare,Zimbabwe,446 054,
348,Ice Age Enterprises P/L,,10 Austin Road,,,,Harare,Zimbabwe,620 841,
349,J Magodora T/A Engine Sus,,,G/View 8,,,Harare,Zimbabwe,690 046,
350,Jokonya Lydia,,,3 Beau Monde 89 King George,,,Harare,Zimbabwe,336 401,
351,Katenga B E Dr,,52 Baines Ave 43 Medical Centre,,,,Harare,Zimbabwe,250 474,
352,Mafirakureva G,,858 Mahatula Street Mahatshula North,,,,Bulawayo,Zimbabwe,09 290375,
353,Mcolsen Industrial Produc,,88 Speke Ave 120-123 Chester Hse Hre,,,,Harare,Zimbabwe,794 439,
354,Moth Remembrance Cottages,,,22A Fereday Dr Eastlea,,,Harare,Zimbabwe,747 178,
355,Retrieve It P/L,,"Unit 3, 10 Shepperton Road",,Graniteside,,Harare,Zimbabwe,04 748 876,
356,Roplink Services P/L,,,Unit 25 Pat Dunn Cl Warren Ind Centre,,,Harare,Zimbabwe,667 055,
357,Sylvester & Kitchen P/L,,59 A Piers Rd,,Borrowdale,,Harare,Zimbabwe,0488 4925,
358,A C C A,,,Suite 4 Westwing,Westgate House,,Harare,Zimbabwe,704 777,
359,A E Electrical Lighting,,61 Mbuya Nehanda St,,,,Harare,Zimbabwe,777 141,
360,African Distillers,,921-929 Bryce Rd New Ardbennie,,,,Harare,Zimbabwe,665 883,
361,Alarm Supplies Zim,,183 Second St Ext,,,,Harare,Zimbabwe,303 751,
362,Battery Express,,Seke Rd,,,,Chitungwiza,Zimbabwe,+263 4 780 0369,
363,Beit Bridge Juicing,,23 Third Street,,,,Harare,Zimbabwe,263-912-238098,
364,Bhe Technical Servives,,14th Avenue,CBD,,,Bulawayo,Zimbabwe,09 886611,
365,BRITISH AMERICAN TOBACCO ZIMBABWE LTD,,,,,,Harare,Zimbabwe,+263 772 131 883-6,
367,Cement Side,,14108 Depot Rd Kelvin North,,,,Bulawayo,Zimbabwe,+263 9 400 639,
368,consult africa,,2141Highgate Close,,Glen Lorne,,Harare,Zimbabwe,263-772214240,
369,Delta Corporation,,,,,P O Box Bw 294,Harare,Zimbabwe,870 842,
370,Ecomed Manufacturing,,2 Falcon Street Belmont,,,,Bulawayo,Zimbabwe,09 463205,
371,Empretec Zimbabwe,,34 Lawson Ave Milton,,,,Harare,Zimbabwe,702 554,
372,Eskbank Farm,,Eskbank Road,,,,Harare,Zimbabwe,+263 71 301 105,
373,Freshpro P/L,,310 Hillside Rd,,,,Harare,Zimbabwe,487532,
374,Hamish Cameron (Pvt) Ltd,,,,,,30 S Mazorodze Road Southerton,Zimbabwe,No Phone,
375,Lever Brothers,,2 Stirling Rd Workington,,,,Harare,Zimbabwe,752 308,
376,Namaco (Zimdef),,Belvedere Rd,,,,Harare,Zimbabwe,446 320,
377,Panellink Manufacturing P/L,,17015 Kelvin Rd Kelvin West,,,,Bulawayo,Zimbabwe,09 405469,
378,swaszy granites,,10218 High Glen Road Willowvale,,,,Harare,Zimbabwe,263-04-692423,
379,Telone Msasa Factory,,22 George Drive Msasa,,,,Harare,Zimbabwe,+263 4 689 31,
380,Tyre Treads Ltd,,34-41 Craster Road Southerton P O,,,,Harare,Zimbabwe,621 721,
381,Vengesai Architects,,,,,,111 Kwame Nkrumah Avenue,Zimbabwe,No Phone,
382,Xtreme Oils P/L,,,41 Leopold Takawira,,,Harare,Zimbabwe,2634790760,
383,ACTIVE WOOD CREATIONS PVT LTD,,,2559 Unit B Seke,,,Chitungwiza,Zimbabwe,263-04-2905135,
384,Avac Arts Pvt Ltd,,,,,Box 10588,Harare,Zimbabwe,00263-91-451 532,
385,christyles,,,,,,66 Guruve Zimbabwe,Harare,263-04-252670,
386,Ebid.co.zw,,,,,,Harare,Zimbabwe,No Phone,
388,E ther Arts of Africa,,,2555 Unit B Seke,,,Chitungwiza,Zimbabwe,263-11-750378,
389,Ethic Trends Africa Trading Enterprises,,29 Harvey Brown Avenue,Milton Park,,,Harare,Zimbabwe,263-91-288 617,
390,Formula Chemicals P/L,,22 Martin Drive Msasa,,,,Harare,Zimbabwe,0448 6471,
391,LOPQUEST,,,1314,,,13th Flr Robinson Hse Harare,Zimbabwe,263-04-751802,
392,mining networks online,,27 Hogerty Hills Drive Borrowdale,,,,Harare,Zimbabwe,263-23-255640,
393,NAHAMA INDUSTRIES INC,,,,,,2099 Kohler Rd,Zimbabwe,011-616-9845855,
394,P & L Compression,,,Harrow Raod / Martin Driv,,,Harare,Zimbabwe,263-04-487332,
395,Raizil Trading,,,,10249 kuwadzana phase three,,Harare,Zimbabwe,263-011558574,
396,shongwe agricom,,95nelson Mandela Ave,Zta House,,,Harare,Zimbabwe,263-4-701140,
397,Tarun Exports,,B. P. Road,,"8 / 9, Dwarkanath Ind Estate",,Bhayander (E),Zimbabwe,91-022-32976206,
398,Tinashearts,,14 Aintree Road,,Highlands,,Harare,Zimbabwe,263-04-490629,
399,TM Muchirahondo P/L T/A Tmmdigital,,69 Jason Moyo Avenue,"309, Hungwe House",,,Harare,Zimbabwe,263-4-799507,
400,Wamambo Holdings,,4940 Kupara Rd Unit C Seke,,,,Chitungwiza,Zimbabwe,263-70-21617,
401,Z Enterprises,,25 Samora Machel Ave,,,,Harare,Zimbabwe,263-4-708067,
402,Afdis Ltd,,St Marnocks Farm Stappleford,,,,Harare,Zimbabwe,302 119,
403,afrostuff online,,8th Crescent,,,,Harare,Zimbabwe,263-091 980 185,
404,Air Force Hq,,Kg Vi Borrowdale Rd,,,,Harare,Zimbabwe,730 063,
405,Awadro Manufacturing,,179 Lolely Close,,,,Harare,Zimbabwe,486 322,
406,Barbours Stores,,,,,,Harare,Zimbabwe,702 348,
407,BARRIER TECH,,,,,,312 Harare Drive Msasa,Zimbabwe,(024) 2447039,
409,Bata Shoe Co,,109 40a Fort St 11Th Avenue,,,,Bulawayo,Zimbabwe,09 70156,
410,Catholic Cathedral,,H Chitepo Ave,,,,Harare,Zimbabwe,720 441,
411,Chibuku Breweries Ltd,,Chibuku Hse H Chitepo Ave / 2Nd,,,,Harare,Zimbabwe,737 859,
412,Deloitte & Touche,,1 Kenilworth Rd Nwelands,,,,Harare,Zimbabwe,776 536,
413,DZL holdings,,77 Jason Moyo Avenue Intermarket Life Tower,,,,Harare,Zimbabwe,263-04-731071,
414,Epworth Local Board,,,,,P O Box H 197 Hatfield,Harare,Zimbabwe,577 445,
415,Inter-Continental Leaf Tobacco Co (Pvt) Ltd,,44-46 Lytton Road,Workington,,,Harare,Zimbabwe,(024) 2758909,
416,Itel Communication System,,22 Broadlands Rd,,,,Harare,Zimbabwe,302 401,
417,J&R Car Breakers,,,6064 Gazaland Shoppi,,,Harare,Zimbabwe,612 174,
418,Lapetas Enterprises Pvt ltd,,9 Leander Rd Darlington,,,,Mutare,Zimbabwe,263-020-60813,
419,Matanuska P/L,,,Hre,,,Harare,Zimbabwe,704 671,
420,Mazoe Citrus Estates,,,,,,P/Bag 2001 Mazowe,Zimbabwe,075 2431,
421,Monother,,7 Gibbons Avenue,Hillside,,,Harare,Zimbabwe,263-4-778655,
422,National Blankets,,3 Austin Road,,,,Harare,Zimbabwe,662 280,
423,Novatech (Pvt) Ltd,,187 Dublin Rd Emerald Hill,,,,Harare,Zimbabwe,334 585,
424,Pop Services Intern (Psi),,48A Robert Mugabe Way 3Rd Ave,,,,Bulawayo,Zimbabwe,09 63268,
425,P O S B Ascot,,Leopold Takawira Ave Ascot Cen Epsom Cl,,,,Bulawayo,Zimbabwe,09 234321,
426,The Coca Cola,,Kelvin Buildings Kelvin Rd South,,,,Harare,Zimbabwe,772 365,
427,Transhaul P/L,,29 Birmingham Rd,,,,Harare,Zimbabwe,754 817,
428,Vazier Investments,,,"E208 Gwaai Court, Eastview Gardens",Eastlea,,Harare,Zimbabwe,263-91-738126,
430,Vitafoam C A (pvt) Ltd,,5 Aston Road Donnington,,,,Bulawayo,Zimbabwe,470 451/7,
431,"Bzimbabwe, LLC",,80 Samora Machel Avenue,,,,Harare,Zimbabwe,263-4-703000,
432,Classic Superfoods P/L,,224 Gleneagles Road Willowvale,,,,Harare,Zimbabwe,263-4 611702/3,
433,Frog Cables (Pvt) Ltd,,,,,,156 Seke Road Graniteside,Zimbabwe,No Phone,
434,Industrial Development Corporation of Zimbabwe Ltd,,,,,,93 Park Lane Harare,Zimbabwe,+263 242 706 971-5,
435,Janzen Investments P/L,,31 Shepperton Rd Graniteside,,,,Harare,Zimbabwe,752 822,
436,Premier Stone Crushers (Pvt) Ltd,,,,,,Senale Farm Mvuma Road,Zimbabwe,No Phone,
437,Tiensoft Technology (Pvt) Ltd,,,,,Po Box Hr6365,Harare,Zimbabwe,263-4-733759,
438,Airforce Of Zimbabwe,,,Kgvi Barracks Borrowdale,,,Harare,Zimbabwe,798 599,
439,Belanic Security Services,,Siaz Complex Clayton Road,,,,Harare,Zimbabwe,778 456,
440,Books For Life,,36A fairmile Rd,,,,Harare,Zimbabwe,2634707923,
441,Geesoft Systems,,101 Fife Avenue,,,,Harare,Zimbabwe,No Phone,
442,Glen View 1 Primary School,,,Glen View Glen View,,,Harare,Zimbabwe,690 068,
443,KANGO PRODUCTS (PVT) LTD,,Auckland Road,,Southerton,,Harare,Zimbabwe,+263 (4) 754415,
444,Liberg Automative P/L,,"Bay 3, 17 Loreley Close",Msasa,,,Harare,Zimbabwe,486 666,
445,B Manhizwa,,,,,,5 canada Drive Harare,Zimbabwe,773812642,
446,Econet Wireless P/L,,,,,,ECONET MSASA 2 OLD MUTARE ROAD,Zimbabwe,0772 793 500 - 29,
447,abcar farming p/l,,,,,,P O Box 213 Macheke,Zimbabwe,263-798-463,
448,acm1974,,,"7383, Unit K",Seke,,Chitungwiza,Zimbabwe,263-91-816405,
449,adcol investiments,,,,,Box Hr8897,Harare,Zimbabwe,263-912-905051,
451,Afri Light,,8 Greystoke Way,,,,Bulawayo,Zimbabwe,263-91-366977,
452,AFRICAS EXQUISITE HANDCRAFTS,,,1309 Chitubu Hougton Park,Waterfalls,,Harare,Zimbabwe,263-04-91 401 110,
453,afs enterprises private limited,,165b Fife Avenue,,,,Harare,Zimbabwe,263-04-860180,
454,Agrell Farming,,,,,,10 Upper Lake,Zimbabwe,44-7917-157576,
455,Akon Enterprises,,43 Dulwich Road Chisi,,,,Harare,Zimbabwe,263-4-494080,
456,Alcomdale investors,,,Harare Main Post Office 4th Floor,,,Sute 466 Harare,Zimbabwe,263-4-790270,
457,ALL SEASONS DESIGN,,787 Zimre Way,,Mandara,,Harare,Zimbabwe,263-011784484,
458,ALLAN JACK AGRO FARM,,23 Yaya Street,,,,Harare,Zimbabwe,263-4-6543243,
459,almega enterprises p/l,,336 Willowvale Rd,Willowvale,,,Harare,Zimbabwe,263-11-887738,
460,Almern Technical Sales,,16 Normanton Road Marlborough,,,,Harare,Zimbabwe,263-04-309161,
461,Alplus (Pvt) Ltd,,33a Chinhoyi Street,,,,Harare,Zimbabwe,263-4-758755,
462,aman shalev private limited,,81 Prince Edward Road,3 Bristol Court,,,Harare,Zimbabwe,263-11 638 002,
463,Ampex Enterprises Pvt Ltd,,241 Acacia Drive,,,,Beitbridge,Zimbabwe,263-86-23635,
464,Anchor Teast,,Bristol Rd,,,,Gweru,Zimbabwe,263-54-224124,
465,Anesu Inc,,1 Baines Ave,2 Farai Court,,,Harare,Zimbabwe,263-4-447017,
466,Aquirium Trading,"Plot 6488, Sumatra Road",,,Shamrock Park,,Gweru,Zimbabwe,263-54-222796,
467,Athlone Pharmacies (Pvt) Ltd,,"Shop 6, 72 Greengrove Drive, Athlone Shopping Centre",,Greendale,,Harare,Zimbabwe,263-4-492896,
468,Atlantic Investments,,2903 Manyuchi Avenue,,,,Harare,Zimbabwe,263-4-338648,
469,auto bond,,100 Seke Road Graniteside,,,,Harare,Zimbabwe,263-4-748955,
470,Automaton Technology,,,52 G. Silundika,,,Bulawayo,Zimbabwe,263-9-883493,
472,Autosprint (Pvt) Ltd,,,20 Creswick Gardens,,,Creswick Road,Zimbabwe,263-04-747726,
473,Avocado Investments (Private) Limited,,45 Ashdown Drive,,Ashdown Park,,Harare,Zimbabwe,263-4-771213,
474,Azibwe Transport Services,,9 Chedgelow Rd,,Hatfield,,Harare,Zimbabwe,263-11575-954,
475,Balrac,,,"No 23 Rylander Court, Windsor Park",Famona,,Bulawayo,Zimbabwe,263-09-63221-2,
476,Basblock,,,23 Hawkshead Dr,Borrowdale,,Harare,Zimbabwe,263-4-862743,
477,basque,,20 Woolwhich Road,,,,Bulawayo,Zimbabwe,263-9-887684,
478,Baylink Incorporated,,50 Drew Road,,Chisipite,,Harare,Zimbabwe,00263-4-494972,
479,Bendsmm Ventures,,,,,,9 Watling street,Zimbabwe,263-91-421050,
480,Bennex Investments,,,1662 Chinotimba,Vic Falls,,Victoria Falls,Zimbabwe,263-0912-732740,
481,Berariw plc,,,,,,Kerya Cherchel,Zimbabwe,251-11-5535405,
482,Bioremedies Zimbabwe,,,Causeway,,P.O.Box CY 1930,Harare,Zimbabwe,263-04-743656,
483,Bird Enterprise,,12 St. Giles Avenue,,Parklands,,Bulawayo,Zimbabwe,263-9-257568,
484,Bitmal Investments Pvt Ltd,,17045 Carlton Rd,,Graniteside,,Harare,Zimbabwe,263-912-285699,
485,bloodstain records p.t.d,,30 Kentmere Rd Morningside,,,,Bulawayo,Zimbabwe,263-09-240552,
486,Bramwell Investments,,,,,,12 Adylinn Road,Zimbabwe,263-4-309120,
487,Brian Lawrence Company (Pvt) Ltd/SmartBags P/L,,"No 4 Tourle Rd, New Ardibennie",,Southerton,,Harare,Zimbabwe,263-11-401502,
488,Brieftech Investments,,,E. H 281,Emerald Hill,,Harare,Zimbabwe,263-912-252639,
489,Brillanca (Pvt) Ltd,,17792 Tredgold Drive,Lincoln Green - Belvedere,,,Harare,Zimbabwe,263-4-778278,
490,Brisay Investments,,,,,,Office 11 Saguga Building Sixth Street Gweru,Zimbabwe,263-54-221864,
491,Business Engine Pvt Ltd,,204 R. Mugabe Road,,Eastlea,,Harare,Zimbabwe,263-4-490476,
493,CANAFED DISTRIBUTORS P/L,,52 Second Street,,,,Harare,Zimbabwe,263-04-736621,
494,Capbird Investments,,1 Hogerty Hill Close Borrowdale,,,,Harare,Zimbabwe,263-91-494462,
495,CASE,,"8 Park Road, Darlington",,,P. O. Box 1495,Mutare,Zimbabwe,263-20-66807,
496,C A T Holdings P/L,,608 6th Fl Anlaby Hse Cnr Angwa / N Mandela Ave,,,,Harare,Zimbabwe,263-04-773254,
497,C C and R P/l,,,8 Luciana Court Montrose,,,Chinhoyi,Zimbabwe,263-067-29580,
498,Cesnic Investments,,94 Drew Road Chisipite,,,,Harare,Zimbabwe,263-4-499088,
499,C G Annadale,,9 Shirley Rd Borrowdale,,,,Harare,Zimbabwe,263-4-884092,
500,Chags Juiceland,,Central Avenue,Shop Number 1 Van Riebeck Court,,,Kempton Park,Zimbabwe,27-76-4741752,
501,Chain International,,2 Orkney Rd,,Eastlea,,Harare,Zimbabwe,263-4-776890,
502,Choices Promotional Products company,,Corner 1st&Jason Moyo Street,Welo Court,,,Bulawayo,Zimbabwe,263-9-78910,
503,Christyles Investments Private Limited,,No. 20 Manitoba Rd,,Braeside,,Harare,Zimbabwe,263-912 423-451,
504,CKP Investments,,,7381 Zimre Park,,,Harare,Zimbabwe,263-04-791990,
505,CL Divine Projects Pvt Ltd,,"Unit 2, Wheelow Court, 62 Coronation Drive",,Greendale,,Harare,Zimbabwe,263-4-753660,
506,clebo enterprises,,Cnr Lomagundi Rd / West Road,Avondale West,,,Harare,Zimbabwe,263-04-339280,
507,codenet,,86 Shingai CRT 68 Baines Ave,,,,Harare,Zimbabwe,263-91272418-91272419,
508,Colloid Real Estate,,72-74 Cameroon St,1st Floor Bush Hse,,,Harare,Zimbabwe,263-4-773808,
509,Consumashop,,,8 Killarney Court,Eastlea,,Harare,Zimbabwe,263-4-91 419 736,
510,CrowdCoin,,,,,,Zvishavane,Zimbabwe,No Phone,
511,cuberject computer systems,,72 Hughes Street Masvingo Zimbabwe,,,,,,263-039-262152,
512,Damazang Trading P/L,,2 Oswald Close,,,,Harare,Zimbabwe,263-4-575971,
514,D and D import and Export,,,13 Silvestri Circle,,,24,Zimbabwe,1-603-4349357,
515,Datsmed,,,1122 Prospect Park,P. O. Graniteside,,Harare,Zimbabwe,263-11624099,
516,Decisions Trading,,,,,,Harare Colcom Complex 1 Coventry Road,Zimbabwe,263-4-752018,
517,Decoprop,,,,,,P O Box 9333,Zimbabwe,263-87-3105,
518,depro holdings,,,Herbet Chitepo,,,Harare,Zimbabwe,263-91-222 031,
519,DIGITAL AGE,,201 Crete Road,,Waterfalls,,Harare,Zimbabwe,263-04-610240,
520,Divine Logos Incorporate P/L,,45 Coul Drive Mount Pleasant,,,,Harare,Zimbabwe,263-04-690114,
521,Dominion Export Trading,,2 Sunderland Avenue,,Belvedere,,Harare,Zimbabwe,263-4-771472,
522,dreyard investments p/l,,"11 Gayton Rd, Sunridge",Hre,,,Harare,Zimbabwe,263-4-331302,
523,Drive Your Dream,,,,,,149 Iona Rd,Zimbabwe,263-09-290726,
524,Earthytones,,,,,,67 Kakorodzi,Zimbabwe,263-4-0912878136,
525,Eclipso Africa,,,,,,76 Rezende Street P. O. Box 66158 Kopje,Zimbabwe,263-4-748561,
526,ECO PLASTICS,,50 Lytton Road Workington,,,,Harare,Zimbabwe,No Phone,
527,Eden Holdings (Pvt) Ltd,,,"8th Floor, Gold Bridge North",Eastgate,,Harare,Zimbabwe,263-4-797227,
528,Electro-Import-Express,,,9284 Unit K Seke Chitungwiza,,,Harare,Zimbabwe,263-91-368627,
529,Enbar Trading,,,"6 Rosewel Mansions, 15 Webley Cres",Eastlea,,Harare,Zimbabwe,263-+411431073,
530,EVENTS p/l,,,3838 Coldstrem,,,Chinhoyi,Zimbabwe,00263-67-23843,
531,Expohlodings(Private) Ltd,,,161 Eltham,,,Gleneagles,Zimbabwe,263-4-621636,
532,FaCraft,,"10797 Kubudirira Street, Zengeza 4",,Chitungwiza,,Harare,Zimbabwe,263-04-667897,
533,Fatcel Investments,,42 Mcchlery Ave Eastlea,,,,Harare,Zimbabwe,263-4-700017,
535,Fidelta Pvt Ltd,,,,,,4 Fieldway,Zimbabwe,263-4-745723,
536,First Hour Enterprises (Pvt) Ltd,,711 Hunter Road,New Ardbennie,,,Harare,Zimbabwe,263-4-668642,
537,Fisheagle Flies (Pvt) Ltd,,"Unit 3, 194 Muutare Road",Msasa,,,Harare,Zimbabwe,263-4-487340,
538,Flamerose t/a Tonys Kitchen,,,,,,199 A Main St,Zimbabwe,263-079-24825,
539,Fontainhill Investments,,2 Kurichane Way,,Mandara,,Harare,Zimbabwe,263-04-480851,
540,Freddylance Investments,,41 Cloverly St,,Chadcombe,,Harare,Zimbabwe,263-91-604706,
541,Free Signs,,,,,,11 Colleen Crescent,Zimbabwe,263-4-250392,
542,Freight Kings Global Logistics (Pvt) Limited,,,,,,Bidfresh Complex Harare Airport,Zimbabwe,263-4-575772,
543,frenton investments,,504 Sunningdale 9th Avenue,,,,Bulawayo,Zimbabwe,263-9-60327,
544,Gaflo Investments (Pvt) Ltd,,216 Samora Machel Avenue,,Eastlea,,Harare,Zimbabwe,263-4-776002,
545,Gelly Superlook International,,123 Bains Avenue,,,,Harare,Zimbabwe,263-023-890785,
546,Global Technology Central Africa (Pvt) Ltd,,,8th Floor Intermarket Life Towers,Cnr J Moyo/S Nujoma,,Harare,Zimbabwe,263-04-253895,
547,Gold Driven Investment (Pvt) Ltd,,23 Carsburg Ave,Alexandra Park,,,Harare,Zimbabwe,263-4-661189,
548,graham medical,,,,,,4th Street,Zimbabwe,00263-4-216506,
549,Gratsand Investments P / L,,19 Caithness Road,,Eastlea,,Harare,Zimbabwe,263-04-487683,
550,Greenmelt,,,Freshwater,,,Mutare,Zimbabwe,263-091-2971886,
551,gwen s place,,,2088 Unit a Seke Chitungwiza,,,Harare,Zimbabwe,263-079-22222,
552,Halsman Enterprises (Private) Limited,,57 Churchill Avenue,Alexandra Park,,,Harare,Zimbabwe,263-4-744074,
553,Hanhane Import & Export Ltd.,,5 Martin Road,Msasa,,,Harare,Zimbabwe,+263-4-331911,
554,Heaven Sent (Pvt) Ltd,,,,,Box 9197 Hillside Bulawayo Zimbabwe,,,263-9-240890,
556,Henro Engneering,,5a Sudbury Ave Monavale,,,,Harare,Zimbabwe,263-04-850732,
557,Highdon Investments Pvt Limited,,9 Earls Road Alexander Park,,,,Harare,Zimbabwe,263-4-745822-5,
558,Honey for Africa,,4 Peppermint Road,,Msasa Park,,Harare,Zimbabwe,263-4-798845,
559,ICOSYS (PVT) LTD,,51 Crawford Close,,,,Crawford Drive,Zimbabwe,27-11-4656273,
560,Ideal Agricon,,,,,,1391 Mainway Meadows Harare,Zimbabwe,263-04-610160,
561,Imcera Investments Pvt Ltd,,1 Baines Avenue,43 Farai Court,,,Harare,Zimbabwe,263-4-797721,
562,Industrial Distribution & Supplies P/L,,69 Central Avenue,,,,Harare,Zimbabwe,263-11-635919,
563,Innscor Africa Limited,,55 Van Praagh Avenue,,,,Harare,Zimbabwe,263-4-250632,
564,Integrated Strategies,,,82a J Moyo,,,Bulawayo,Zimbabwe,263-9-882876,
565,Inter Computer Systems,,,,,,P bag 6 King George Road Avondale Harare,Zimbabwe,263-04-303098,
566,Ipho Investments,,46 Glamis Road,,Hatfield,,Harare,Zimbabwe,263-4-570674,
567,IQ Marketing (pvt)Ltd,,Greyville Rd,1601 Kenilworth Towers Ascot,,,Bulawayo,Zimbabwe,263-9-230857,
568,James Mobb Immune Enhancement Centre,,132 Josiah Chinamano Avenue,,,,Harare,Zimbabwe,263-4-727135,
